Survey month,Parameter,State and territory,Sex,Classification,Category,Full_time,Full_time_RSE,Part_time,Part_time_RSE,With paid leave entitlements,With paid leave entitlements_RSE,Without paid leave entitlements,Without paid leave entitlements_RSE,Total,Total_RSE,Sub_Category,ParentCategory
2020,Median weekly earnings,TAS,Females,Relationship in household,      With dependants,1430.0,8.2,755.832,1.8,1000.0,4.9,745.798,9.9,905.0,4.4,With dependants,Family member
2020,Median weekly earnings,TAS,Females,Relationship in household,      Without dependants,1290.311,6.5,744.486,1.7,1050.73,4.7,703.158,6.6,900.0,3.0,Without dependants,Family member
2020,Median weekly earnings,TAS,Females,Relationship in household,   Lone parent,1188.89,8.0,668.301,14.9,999.258,14.5,324.088,55.4,800.0,8.3,Lone parent,Family member
2020,Median weekly earnings,TAS,Females,Relationship in household,   Dependent student,0.0,0.0,156.019,15.1,229.275,0.1,162.612,16.5,159.208,15.3,Dependent student,Family member
2020,Median weekly earnings,TAS,Females,Relationship in household,   Non-dependent child,969.773,17.6,550.0,9.5,993.732,17.1,569.362,14.2,750.0,11.7,Non-dependent child,Family member
2020,Median weekly earnings,TAS,Females,Relationship in household,   Other related individual,1370.098,0.1,696.636,23.6,1044.585,32.1,401.25,42.1,873.506,16.4,Other related individual,Family member
2020,Median weekly earnings,TAS,Females,Relationship in household,Non-family member,1170.128,7.1,700.962,6.4,1104.664,4.7,607.736,21.7,1013.73,3.6,,Non-family member
2020,Median weekly earnings,TAS,Females,Relationship in household,   Lone person,1223.673,8.3,672.086,10.6,1104.422,6.2,407.61,38.3,1068.612,3.0,Lone person,Non-family member
2020,Median weekly earnings,TAS,Females,Relationship in household,   Not living alone,1150.0,16.7,708.387,23.9,1105.177,11.4,686.61,24.2,919.697,8.6,Not living alone,Non-family member
2020,Median weekly earnings,NT,Persons,Relationship in household,Family member,1500.0,3.1,600.0,10.6,1368.328,3.9,584.46,10.9,1224.113,2.5,,Family member
2020,Median weekly earnings,NT,Persons,Relationship in household,"   Husband, wife or partner",1534.0,2.7,760.384,5.3,1437.182,4.3,800.0,9.5,1300.0,3.7,"Husband, wife or partner",Family member
2020,Median weekly earnings,NT,Persons,Relationship in household,      With dependants,1550.0,4.5,762.159,7.4,1482.718,6.6,762.467,10.5,1300.0,5.9,With dependants,Family member
2020,Median weekly earnings,NT,Persons,Relationship in household,      Without dependants,1500.0,4.9,762.547,10.1,1426.364,5.0,800.0,16.2,1300.0,3.7,Without dependants,Family member
2020,Median weekly earnings,NT,Persons,Relationship in household,   Lone parent,1661.75,16.7,971.496,0.1,1785.992,18.5,1313.962,0.1,1589.2,15.5,Lone parent,Family member
2020,Median weekly earnings,NT,Persons,Relationship in household,   Dependent student,463.212,0.1,161.81,19.3,463.212,0.1,161.81,19.3,172.295,14.8,Dependent student,Family member
2020,Median weekly earnings,NT,Persons,Relationship in household,   Non-dependent child,1000.0,9.1,454.553,15.9,771.439,12.0,604.211,24.1,754.978,10.5,Non-dependent child,Family member
2020,Median weekly earnings,NT,Persons,Relationship in household,   Other related individual,1029.671,22.0,609.329,19.8,906.553,66.1,491.795,45.6,893.68,21.2,Other related individual,Family member
2020,Median weekly earnings,NT,Persons,Relationship in household,Non-family member,1503.848,7.7,605.195,13.2,1361.595,8.3,623.641,18.9,1250.0,8.5,,Non-family member
2020,Median weekly earnings,NT,Persons,Relationship in household,   Lone person,1750.0,7.1,558.314,16.2,1600.0,11.2,687.217,58.8,1578.092,10.0,Lone person,Non-family member
2020,Median weekly earnings,NT,Persons,Relationship in household,   Not living alone,1200.0,10.1,604.268,28.4,1137.832,9.2,611.52,30.9,1074.57,7.8,Not living alone,Non-family member
2020,Median weekly earnings,NT,Persons,Relationship in household,Relationship not determined,1142.351,26.7,333.131,0.1,1116.529,17.7,0.0,0.0,1072.794,45.4,,Relationship not determined
2020,Median weekly earnings,NT,Males,Relationship in household,Family member,1557.957,3.9,561.134,12.0,1534.0,4.1,788.018,16.0,1396.088,3.8,,Family member
2020,Median weekly earnings,NT,Males,Relationship in household,"   Husband, wife or partner",1710.857,4.0,750.0,10.3,1634.607,4.5,1158.308,15.2,1550.0,4.1,"Husband, wife or partner",Family member
2020,Median weekly earnings,NT,Males,Relationship in household,      With dependants,1750.0,4.5,747.332,17.8,1750.0,4.6,1254.107,17.8,1656.905,5.1,With dependants,Family member
2020,Median weekly earnings,NT,Males,Relationship in household,      Without dependants,1608.473,5.5,748.073,12.8,1550.806,7.3,1119.258,22.3,1500.0,6.1,Without dependants,Family member
2020,Median weekly earnings,NT,Males,Relationship in household,   Lone parent,2149.717,17.9,0.0,0.0,2149.717,17.9,0.0,0.0,2149.717,17.9,Lone parent,Family member
2020,Median weekly earnings,NT,Males,Relationship in household,   Dependent student,463.212,0.1,150.0,72.8,463.212,0.1,150.0,72.8,150.0,71.0,Dependent student,Family member
2020,Median weekly earnings,NT,Males,Relationship in household,   Non-dependent child,954.044,10.8,471.655,27.7,840.391,11.4,557.418,29.5,785.168,11.0,Non-dependent child,Family member
2020,Median weekly earnings,NT,Males,Relationship in household,   Other related individual,907.995,27.4,591.813,0.1,805.151,66.6,496.578,0.1,758.686,17.4,Other related individual,Family member
2020,Median weekly earnings,NT,Males,Relationship in household,Non-family member,1405.64,11.8,575.401,17.7,1200.0,12.4,695.561,46.0,1101.255,8.9,,Non-family member
2020,Median weekly earnings,NT,Males,Relationship in household,   Lone person,1755.06,7.2,584.883,19.0,1600.0,16.8,700.008,56.0,1542.881,13.2,Lone person,Non-family member
2020,Median weekly earnings,NT,Males,Relationship in household,   Not living alone,1098.939,9.6,546.053,0.1,1074.67,10.8,789.56,0.1,1054.254,10.9,Not living alone,Non-family member
2020,Median weekly earnings,NT,Males,Relationship in household,Relationship not determined,1011.409,0.1,0.0,0.0,919.453,31.6,0.0,0.0,919.453,29.3,,Relationship not determined
2020,Median weekly earnings,NT,Females,Relationship in household,Family member,1305.046,3.6,650.0,11.4,1250.0,3.5,505.52,13.9,1100.0,3.2,,Family member
2020,Median weekly earnings,NT,Females,Relationship in household,"   Husband, wife or partner",1295.57,5.3,789.654,8.1,1250.0,4.1,600.929,12.9,1145.295,2.9,"Husband, wife or partner",Family member
2020,Median weekly earnings,NT,Females,Relationship in household,      With dependants,1250.0,10.1,766.785,8.3,1160.969,6.5,599.47,14.4,1028.915,4.3,With dependants,Family member
2020,Median weekly earnings,NT,Females,Relationship in household,      Without dependants,1300.0,5.0,799.177,18.2,1268.492,3.8,601.363,22.4,1225.577,3.6,Without dependants,Family member
2020,Median weekly earnings,NT,Females,Relationship in household,   Lone parent,1443.456,17.3,971.496,0.1,1523.435,18.2,1313.962,0.1,1425.247,18.6,Lone parent,Family member
2020,Median weekly earnings,NT,Females,Relationship in household,   Dependent student,0.0,0.0,175.772,20.1,0.0,0.0,175.772,20.1,175.772,20.1,Dependent student,Family member
2020,Median weekly earnings,NT,Females,Relationship in household,   Non-dependent child,1114.387,19.0,449.207,23.0,750.0,42.2,625.162,38.5,750.0,18.8,Non-dependent child,Family member
2020,Median weekly earnings,NT,Females,Relationship in household,   Other related individual,1200.0,0.1,661.623,0.1,1200.0,17.6,467.039,0.1,1047.826,22.1,Other related individual,Family member
2020,Median weekly earnings,NT,Females,Relationship in household,Non-family member,1512.582,11.7,610.096,19.5,1500.41,9.2,495.175,62.1,1396.757,9.8,,Non-family member
2020,Median weekly earnings,NT,Females,Relationship in household,   Lone person,1685.13,12.5,568.198,60.7,1599.024,13.2,778.955,0.1,1594.283,12.1,Lone person,Non-family member
2020,Median weekly earnings,NT,Females,Relationship in household,   Not living alone,1307.708,30.4,622.598,56.6,1268.0,20.7,509.216,0.1,1246.228,17.2,Not living alone,Non-family member
2020,Median weekly earnings,NT,Females,Relationship in household,Relationship not determined,1365.056,0.1,0.0,0.0,1365.056,0.1,0.0,0.0,1134.115,0.1,,Relationship not determined
2020,Median weekly earnings,ACT,Persons,Relationship in household,Family member,1664.49,2.5,673.563,7.4,1550.0,1.7,537.495,12.6,1418.164,2.7,,Family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,"   Husband, wife or partner",1790.0,3.3,750.0,8.5,1630.0,3.3,781.072,9.9,1550.0,2.5,"Husband, wife or partner",Family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,      With dependants,1884.727,4.3,886.917,7.8,1676.865,3.0,920.017,25.8,1615.999,3.6,With dependants,Family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,      Without dependants,1655.666,4.2,697.501,15.7,1555.969,3.7,688.846,21.5,1504.038,2.7,Without dependants,Family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,   Lone parent,1744.071,6.0,745.183,13.4,1591.329,5.6,524.434,38.0,1536.405,10.1,Lone parent,Family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,   Dependent student,0.0,0.0,197.164,31.7,531.493,0.1,179.992,37.1,198.82,33.0,Dependent student,Family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,   Non-dependent child,1102.53,7.9,694.9,14.2,950.0,8.5,635.016,19.3,924.241,3.7,Non-dependent child,Family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,   Other related individual,1503.698,12.0,401.537,59.7,1392.845,10.2,400.0,115.0,1148.895,17.8,Other related individual,Family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,Non-family member,1608.665,3.9,750.0,5.0,1560.769,5.6,750.0,14.2,1500.0,6.8,,Non-family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,   Lone person,1888.943,5.7,828.844,17.8,1748.43,6.6,4388.13,0.1,1762.54,5.1,Lone person,Non-family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,   Not living alone,1485.463,10.1,750.0,8.5,1332.913,12.6,750.0,18.6,1109.438,17.0,Not living alone,Non-family member
2020,Median weekly earnings,ACT,Persons,Relationship in household,Relationship not determined,2190.37,0.1,0.0,0.0,2136.654,0.1,0.0,0.0,2190.37,0.1,,Relationship not determined
2020,Median weekly earnings,ACT,Males,Relationship in household,Family member,1760.62,5.2,600.0,15.9,1697.096,5.6,694.338,23.1,1598.818,4.0,,Family member
2020,Median weekly earnings,ACT,Males,Relationship in household,"   Husband, wife or partner",1918.791,4.8,783.801,26.0,1880.362,6.1,1108.997,40.5,1827.36,5.3,"Husband, wife or partner",Family member
2020,Median weekly earnings,ACT,Males,Relationship in household,      With dependants,2057.898,3.8,1159.404,39.4,2056.068,4.0,1576.198,32.2,2022.725,4.1,With dependants,Family member
2020,Median weekly earnings,ACT,Males,Relationship in household,      Without dependants,1740.482,6.9,658.168,46.4,1664.017,7.7,630.605,94.6,1595.815,6.3,Without dependants,Family member
2020,Median weekly earnings,ACT,Males,Relationship in household,   Lone parent,1780.505,19.8,0.0,0.0,1780.505,19.8,0.0,0.0,1780.505,19.8,Lone parent,Family member
2020,Median weekly earnings,ACT,Males,Relationship in household,   Dependent student,0.0,0.0,256.209,44.2,593.0,0.1,178.079,44.5,256.209,44.2,Dependent student,Family member
2020,Median weekly earnings,ACT,Males,Relationship in household,   Non-dependent child,1151.237,11.1,750.0,18.6,947.998,10.6,846.432,12.1,947.766,9.1,Non-dependent child,Family member
2020,Median weekly earnings,ACT,Males,Relationship in household,   Other related individual,750.0,63.2,354.871,0.1,750.0,58.1,147.781,0.1,750.0,48.8,Other related individual,Family member
2020,Median weekly earnings,ACT,Males,Relationship in household,Non-family member,1685.452,3.9,701.732,0.1,1647.304,4.7,770.588,70.4,1632.004,4.9,,Non-family member
2020,Median weekly earnings,ACT,Males,Relationship in household,   Lone person,1956.653,7.4,0.0,0.0,1898.569,8.4,3742.737,0.1,1939.111,8.7,Lone person,Non-family member
2020,Median weekly earnings,ACT,Males,Relationship in household,   Not living alone,1557.74,16.6,670.385,18.9,1541.839,18.2,750.0,0.1,1206.146,24.0,Not living alone,Non-family member
2020,Median weekly earnings,ACT,Males,Relationship in household,Relationship not determined,2423.057,0.1,0.0,0.0,2423.057,0.1,0.0,0.0,2423.057,0.1,,Relationship not determined
2020,Median weekly earnings,ACT,Females,Relationship in household,Family member,1574.673,2.3,716.99,7.0,1450.0,3.2,500.0,11.5,1227.618,4.4,,Family member
2020,Median weekly earnings,ACT,Females,Relationship in household,"   Husband, wife or partner",1665.455,3.3,750.0,9.4,1464.845,3.9,710.851,15.7,1355.901,5.3,"Husband, wife or partner",Family member
2020,Median weekly earnings,ACT,Females,Relationship in household,      With dependants,1726.102,5.6,815.171,7.8,1401.84,5.4,729.488,12.7,1313.543,6.7,With dependants,Family member
2020,Median weekly earnings,ACT,Females,Relationship in household,      Without dependants,1557.56,5.1,724.797,18.7,1516.1,5.6,708.396,39.7,1450.0,6.2,Without dependants,Family member
2020,Median weekly earnings,ACT,Females,Relationship in household,   Lone parent,1702.24,6.1,745.183,13.4,1558.29,5.3,524.434,59.6,1468.22,11.4,Lone parent,Family member
2020,Median weekly earnings,ACT,Females,Relationship in household,   Dependent student,0.0,0.0,183.246,52.8,227.187,0.1,187.849,55.3,196.139,49.8,Dependent student,Family member
2020,Median weekly earnings,ACT,Females,Relationship in household,   Non-dependent child,1047.118,10.0,489.785,0.1,1057.689,12.0,500.95,24.7,902.194,15.4,Non-dependent child,Family member
2020,Median weekly earnings,ACT,Females,Relationship in household,   Other related individual,1551.009,6.9,436.24,0.1,1542.3,6.6,585.946,29.3,1476.97,16.1,Other related individual,Family member
2020,Median weekly earnings,ACT,Females,Relationship in household,Non-family member,1511.87,3.3,750.0,5.5,1470.702,7.8,750.0,13.6,1400.763,8.4,,Non-family member
2020,Median weekly earnings,ACT,Females,Relationship in household,   Lone person,1772.688,7.0,761.531,20.8,1526.324,6.8,0.0,0.0,1550.732,6.4,Lone person,Non-family member
2020,Median weekly earnings,ACT,Females,Relationship in household,   Not living alone,1361.941,9.8,750.0,10.4,1217.095,11.5,750.0,17.7,1053.662,14.2,Not living alone,Non-family member
2020,Median weekly earnings,ACT,Females,Relationship in household,Relationship not determined,1866.115,0.1,0.0,0.0,1460.497,0.1,0.0,0.0,1866.115,0.1,,Relationship not determined
2021,Median weekly earnings,Australia,Persons,Relationship in household,Family member,1500.0,0.4,600.0,0.8,1344.0,0.8,550.0,2.7,1200.0,0.5,,Family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,"   Husband, wife or partner",1583.0,0.8,729.873,1.6,1442.0,1.0,750.0,2.7,1342.0,0.9,"Husband, wife or partner",Family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,      With dependants,1700.0,1.2,750.0,1.7,1500.0,0.3,800.0,3.9,1400.0,0.9,With dependants,Family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,      Without dependants,1500.0,0.8,689.895,2.0,1378.051,1.0,720.0,2.4,1261.0,1.0,Without dependants,Family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,   Lone parent,1500.0,4.0,705.406,4.0,1250.0,3.0,740.176,5.3,1150.0,3.8,Lone parent,Family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,   Dependent student,750.0,8.1,200.0,4.6,500.0,4.0,179.401,3.7,215.372,5.3,Dependent student,Family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,   Non-dependent child,1100.0,2.1,492.024,2.6,1000.0,1.4,600.0,4.9,950.0,1.8,Non-dependent child,Family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,   Other related individual,1200.0,3.9,550.0,7.3,1200.0,5.7,664.137,10.4,998.525,3.2,Other related individual,Family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,Non-family member,1402.882,1.5,600.0,1.8,1343.99,1.9,698.816,4.9,1200.0,1.8,,Non-family member
2021,Median weekly earnings,Australia,Persons,Relationship in household,   Lone person,1500.0,1.4,670.895,3.4,1456.446,1.8,795.149,8.8,1341.369,2.0,Lone person,Non-family member
