Survey month,State and territory,Leave entitlements,Industry,Classification,Category,Persons Weekly Earnings,Persons Weekly Earnings_RSE,Persons Hourly Earnings,Persons Hourly Earnings_RSE,Persons Employees 000,Persons Employees 000_RSE,Males Weekly Earnings,Males Weekly Earnings_RSE,Males Hourly Earnings,Males Hourly Earnings_RSE,Males Employees 000,Males Employees 000_RSE,Females Weekly Earnings,Females Weekly Earnings_RSE,Females Hourly Earnings,Females Hourly Earnings_RSE,Females Employees 000,Females Employees_RSE,Sub_Category,ParentCategory,Industry_Code
2016,WA,With leave entitlements,Wholesale trade,Mean earnings,Total,1547.089,16.079,36.991,16.293,0,0,1628.602,17.162,38.246,17.288,0,0,1170.607,31.58,31.194,33.25,0,0,,Total,F
2016,WA,With leave entitlements,Retail trade,Mean earnings,Full-time,1237.355,14.548,32.181,14.964,0,0,1331.168,17.937,34.112,18.583,0,0,1122.395,18.086,29.814,19.185,0,0,,Full-time,G
2016,WA,With leave entitlements,Retail trade,Mean earnings,Part-time,475.722,13.443,24.445,14.868,0,0,499.257,29.777,24.604,29.718,0,0,468.842,15.36,24.399,16.514,0,0,,Part-time,G
2016,WA,With leave entitlements,Retail trade,Mean earnings,Total,954.048,13.136,29.303,12.702,0,0,1168.363,17.423,32.252,17.556,0,0,792.396,14.654,27.08,13.13,0,0,,Total,G
2016,WA,With leave entitlements,Accommodation and food services,Mean earnings,Full-time,1208.895,23.403,31.94,22.077,0,0,1332.281,25.596,35.245,25.69,0,0,1018.974,34.617,26.852,30.999,0,0,,Full-time,H
2016,WA,With leave entitlements,Accommodation and food services,Mean earnings,Part-time,384.193,37.106,19.412,34.577,0,0,294.371,46.887,18.401,42.242,0,0,454.853,38.483,20.207,36.208,0,0,,Part-time,H
2016,WA,With leave entitlements,Accommodation and food services,Mean earnings,Total,976.911,21.776,28.416,19.945,0,0,1102.533,24.295,31.516,23.406,0,0,817.34,28.985,24.477,24.63,0,0,,Total,H
2016,WA,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Full-time,1752.218,11.523,43.363,13.494,0,0,1924.332,11.639,46.721,13.915,0,0,1149.513,28.933,31.604,27.87,0,0,,Full-time,I
2016,WA,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Part-time,888.719,28.918,32.35,28.507,0,0,991.191,39.332,37.191,39.88,0,0,786.529,46.778,27.522,45.333,0,0,,Part-time,I
2016,WA,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Total,1639.431,10.714,41.925,12.38,0,0,1842.256,10.908,45.883,12.949,0,0,1057.688,23.465,30.572,22.545,0,0,,Total,I
2016,WA,With leave entitlements,Information Media and telecommunications,Mean earnings,Full-time,1548.668,24.409,37.014,23.991,0,0,1797.626,32.164,42.121,31.595,0,0,1095.3,42.461,27.713,41.84,0,0,,Full-time,J
2016,WA,With leave entitlements,Information Media and telecommunications,Mean earnings,Part-time,663.571,57.58,27.796,57.037,0,0,735.696,70.489,32.566,69.972,0,0,581.803,96.22,22.387,80.817,0,0,,Part-time,J
2016,WA,With leave entitlements,Information Media and telecommunications,Mean earnings,Total,1382.322,23.366,35.281,22.49,0,0,1627.701,30.866,40.592,29.973,0,0,974.988,37.882,26.465,35.542,0,0,,Total,J
2016,WA,With leave entitlements,Financial and insurance services,Mean earnings,Full-time,1754.407,12.593,44.799,12.27,0,0,2273.363,21.479,56.181,20.673,0,0,1341.445,19.411,35.742,18.323,0,0,,Full-time,K
2016,WA,With leave entitlements,Financial and insurance services,Mean earnings,Part-time,883.198,27.774,38.395,26.511,0,0,1000,100.506,31.25,100.506,0,0,874.763,30.727,38.911,28.827,0,0,,Part-time,K
2016,WA,With leave entitlements,Financial and insurance services,Mean earnings,Total,1545.575,11.459,43.264,11.086,0,0,2215.134,21.131,55.04,20.289,0,0,1180.178,16.841,36.837,16.446,0,0,,Total,K
2016,WA,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Full-time,1319.472,26.703,32.989,27.469,0,0,1506.329,37.441,36.512,38.88,0,0,1190.981,37.388,30.566,37.472,0,0,,Full-time,L
2016,WA,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Part-time,784.821,47.798,49.61,49.958,0,0,1100,101.436,100,101.436,0,0,699.896,57.677,36.033,52.652,0,0,,Part-time,L
2016,WA,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Total,1234.755,24.213,35.623,24.084,0,0,1470.034,34.816,42.183,35.571,0,0,1092.665,32.593,31.661,29.872,0,0,,Total,L
2016,WA,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Full-time,1884.466,10.194,49.125,9.705,0,0,2041.112,12.842,52.59,12.101,0,0,1591.258,17.672,42.64,17.145,0,0,,Full-time,M
2016,WA,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Part-time,1120.473,17.772,47.193,18.781,0,0,1387.899,42.384,46.48,41.684,0,0,1060.133,18.636,47.354,20.271,0,0,,Part-time,M
2016,WA,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Total,1737.909,8.295,48.754,7.114,0,0,2000.071,11.886,52.206,10.85,0,0,1401.435,12.905,44.324,12.131,0,0,,Total,M
2016,WA,With leave entitlements,Administrative and support services,Mean earnings,Full-time,1528.031,24.809,39.169,25.42,0,0,1626.796,31.427,46.343,33.283,0,0,1363.859,38.168,27.245,31.163,0,0,,Full-time,N
2016,WA,With leave entitlements,Administrative and support services,Mean earnings,Part-time,633.001,33.068,28.299,28.687,0,0,576.511,65.259,27.016,58.571,0,0,647.067,35.062,28.619,29.529,0,0,,Part-time,N
2016,WA,With leave entitlements,Administrative and support services,Mean earnings,Total,1185.349,22.932,35.007,23.037,0,0,1453.139,29.119,43.148,30.827,0,0,955.71,28.346,28.027,23.184,0,0,,Total,N
2016,WA,With leave entitlements,Public administration and safety,Mean earnings,Full-time,1688.94,12.744,45.071,12.199,0,0,1759.004,18.951,44.271,18.069,0,0,1602.186,15.659,46.063,17.253,0,0,,Full-time,O
2016,WA,With leave entitlements,Public administration and safety,Mean earnings,Part-time,1109.508,17.994,45.948,17.01,0,0,678.854,59.358,32.97,67.557,0,0,1184.3,20.023,47.405,18.516,0,0,,Part-time,O
2016,WA,With leave entitlements,Public administration and safety,Mean earnings,Total,1595.457,11.021,45.207,10.147,0,0,1706.144,18.832,43.907,18.069,0,0,1490.028,13.216,46.423,14.121,0,0,,Total,O
2016,WA,With leave entitlements,Education and training,Mean earnings,Full-time,1680.818,13.614,46.648,13.428,0,0,1719.074,18.194,47.719,18.425,0,0,1660.809,17.956,46.089,17.731,0,0,,Full-time,P
2016,WA,With leave entitlements,Education and training,Mean earnings,Part-time,835.055,12.393,48.041,13.854,0,0,1167.149,54.107,59.768,57.272,0,0,796.253,13.043,46.671,14.998,0,0,,Part-time,P
2016,WA,With leave entitlements,Education and training,Mean earnings,Total,1391.869,11.797,47.124,10.699,0,0,1643.732,17.162,49.364,17.583,0,0,1302.534,13.558,46.33,11.539,0,0,,Total,P
2016,WA,With leave entitlements,Health care and social assistance,Mean earnings,Full-time,1447.329,13.55,39.507,13.928,0,0,1869.395,19.089,50.177,19.258,0,0,1305.025,13.885,35.993,14.53,0,0,,Full-time,Q
2016,WA,With leave entitlements,Health care and social assistance,Mean earnings,Part-time,863.761,11.014,38.075,12.544,0,0,1054.73,50.642,50.306,51.871,0,0,847.887,8.666,37.05,9.473,0,0,,Part-time,Q
2016,WA,With leave entitlements,Health care and social assistance,Mean earnings,Total,1194.691,10.291,38.888,10.266,0,0,1715.794,17.073,50.202,17.323,0,0,1083.226,9.506,36.504,9.516,0,0,,Total,Q
2016,WA,With leave entitlements,Arts and recreation services,Mean earnings,Full-time,1423.985,25.3,35.058,23.214,0,0,1337.07,30.872,31.748,28.84,0,0,1553.001,39.229,39.972,36.2,0,0,,Full-time,R
2016,WA,With leave entitlements,Arts and recreation services,Mean earnings,Part-time,519.796,39.388,25.026,35.808,0,0,507.768,66.014,18.63,68.828,0,0,525.222,51.957,27.911,44.695,0,0,,Part-time,R
2016,WA,With leave entitlements,Arts and recreation services,Mean earnings,Total,1224.954,23.537,32.85,20.25,0,0,1230.879,29.342,30.068,26.997,0,0,1218.154,36.229,36.043,31.175,0,0,,Total,R
2016,WA,With leave entitlements,Other services,Mean earnings,Full-time,1258.902,15.567,30.304,14.632,0,0,1345.361,20.655,31.201,20.29,0,0,1044.315,19.107,28.077,19.371,0,0,,Full-time,S
2016,WA,With leave entitlements,Other services,Mean earnings,Part-time,694.892,26.64,32.329,24.708,0,0,529.926,54.249,28.137,55.129,0,0,747.86,32.362,33.674,30.14,0,0,,Part-time,S
2016,WA,With leave entitlements,Other services,Mean earnings,Total,1174.468,13.964,30.607,12.482,0,0,1299.182,20.161,31.028,19.241,0,0,950.351,17.925,29.851,18.056,0,0,,Total,S
2016,WA,With leave entitlements,Total,Mean earnings,Full-time,1659.314,2.772,41.728,2.944,0,0,1803.108,2.799,43.951,2.87,0,0,1406.694,5.267,37.824,5.472,0,0,,Full-time,T
2016,WA,With leave entitlements,Total,Mean earnings,Part-time,796.833,6.042,36.85,6.861,0,0,817.894,16.27,36.208,15.746,0,0,792.311,5.888,36.986,6.817,0,0,,Part-time,T
2016,WA,With leave entitlements,Total,Mean earnings,Total,1474.014,2.516,40.683,2.576,0,0,1733.603,2.702,43.411,2.838,0,0,1171.322,3.771,37.503,3.287,0,0,,Total,T
2016,WA,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Full-time,1102.842,66.527,27.846,66.193,0,0,1102.842,66.527,27.846,66.193,0,0,0,0,0,0,0,0,,Full-time,A
2016,WA,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Part-time,564.924,52.67,23.39,49.435,0,0,728,105.221,28,105.221,0,0,532.777,49.235,22.481,45.046,0,0,,Part-time,A
2016,WA,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Total,758.209,53.218,24.991,49.82,0,0,1017.765,69.704,27.881,71.124,0,0,532.777,49.235,22.481,45.046,0,0,,Total,A
2016,WA,Without leave entitlements,Mining,Mean earnings,Full-time,1966.693,20.27,39.261,20.385,0,0,2034.769,22.903,40.053,23.791,0,0,1408.059,54.73,32.755,55.042,0,0,,Full-time,B
2016,WA,Without leave entitlements,Mining,Mean earnings,Part-time,1320,100.332,55,100.332,0,0,0,0,0,0,0,0,1320,100.332,55,100.332,0,0,,Part-time,B
2016,WA,Without leave entitlements,Mining,Mean earnings,Total,1947.179,19.472,39.735,19.228,0,0,2034.769,22.903,40.053,23.791,0,0,1388.453,58.728,37.708,63.815,0,0,,Total,B
2016,WA,Without leave entitlements,Manufacturing,Mean earnings,Full-time,1436.827,41.019,33.289,39.755,0,0,1521.316,49.706,33.643,48.427,0,0,1210.419,75.926,32.342,76.662,0,0,,Full-time,C
2016,WA,Without leave entitlements,Manufacturing,Mean earnings,Part-time,488.885,28.522,26.307,25.995,0,0,575.243,43.628,31.002,40.263,0,0,414.778,40.928,22.278,38.361,0,0,,Part-time,C
2016,WA,Without leave entitlements,Manufacturing,Mean earnings,Total,825.055,26.193,28.783,20.743,0,0,1014.443,37.361,32.228,32.016,0,0,587.598,37.642,24.464,32.033,0,0,,Total,C
2016,WA,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Full-time,1051,100.676,30.03,100.676,0,0,0,0,0,0,0,0,1051,100.676,30.03,100.676,0,0,,Full-time,D
2016,WA,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Part-time,900,100.618,39.13,100.618,0,0,0,0,0,0,0,0,900,100.618,39.13,100.618,0,0,,Part-time,D
2016,WA,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Total,974.747,69.265,34.625,69.851,0,0,0,0,0,0,0,0,974.747,69.265,34.625,69.851,0,0,,Total,D
2016,WA,Without leave entitlements,Construction,Mean earnings,Full-time,1338.016,23.575,32.698,20.272,0,0,1357.463,24.495,32.764,20.476,0,0,983.324,73.373,31.483,75.448,0,0,,Full-time,E
2016,WA,Without leave entitlements,Construction,Mean earnings,Part-time,706.198,47.03,33.548,42.492,0,0,807.135,77.168,42.556,69.248,0,0,653.048,67.353,28.805,60.52,0,0,,Part-time,E
2016,WA,Without leave entitlements,Construction,Mean earnings,Total,1262.746,22.087,32.799,18.208,0,0,1331.653,23.823,33.224,19.623,0,0,775.171,48.433,29.795,46.087,0,0,,Total,E
2016,WA,Without leave entitlements,Wholesale trade,Mean earnings,Full-time,1092.784,60.049,25.977,57.221,0,0,1092.784,60.049,25.977,57.221,0,0,0,0,0,0,0,0,,Full-time,F
2016,WA,Without leave entitlements,Wholesale trade,Mean earnings,Part-time,466.553,49.564,31.73,45.275,0,0,382.187,53.909,30.422,45.453,0,0,1000,100.542,40,100.542,0,0,,Part-time,F
2016,WA,Without leave entitlements,Wholesale trade,Mean earnings,Total,680.058,42.004,29.769,37.613,0,0,648.416,45.982,28.757,38.018,0,0,1000,100.542,40,100.542,0,0,,Total,F
2016,WA,Without leave entitlements,Retail trade,Mean earnings,Full-time,903.597,34.621,24.396,35.244,0,0,914.492,41.402,23.665,40.867,0,0,881.992,56.98,25.847,56.41,0,0,,Full-time,G
2016,WA,Without leave entitlements,Retail trade,Mean earnings,Part-time,317.98,15.09,20.627,11.983,0,0,310.005,25.521,20.027,18.806,0,0,321.872,17.75,20.92,14.11,0,0,,Part-time,G
2016,WA,Without leave entitlements,Retail trade,Mean earnings,Total,367.724,16.663,20.948,12.665,0,0,405.734,25.014,20.603,19.143,0,0,346.661,17.507,21.138,13.844,0,0,,Total,G
2016,WA,Without leave entitlements,Accommodation and food services,Mean earnings,Full-time,911.239,32.732,22.845,30.626,0,0,877.617,35.947,21.592,31.934,0,0,931.711,42.76,23.608,40.928,0,0,,Full-time,H
2016,WA,Without leave entitlements,Accommodation and food services,Mean earnings,Part-time,270.62,10.559,19.524,8.514,0,0,277.866,18.835,18.103,14.379,0,0,265.489,16.378,20.514,13.082,0,0,,Part-time,H
2016,WA,Without leave entitlements,Accommodation and food services,Mean earnings,Total,384.472,16.264,20.117,10.422,0,0,376.704,21.188,18.685,14.381,0,0,389.828,22.122,21.091,15.617,0,0,,Total,H
2016,WA,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Full-time,1179.267,29.686,29.635,30.564,0,0,1188.254,30.224,29.761,31.155,0,0,1122.751,70.426,28.843,70.578,0,0,,Full-time,I
2016,WA,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Part-time,471.34,31.574,29.289,28.871,0,0,470.081,46.585,32.034,42.751,0,0,473.068,48.669,25.523,45.942,0,0,,Part-time,I
2016,WA,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Total,827.153,22.976,29.463,22.277,0,0,901.82,27.351,30.667,28.847,0,0,633.854,39.999,26.345,37.448,0,0,,Total,I
2016,WA,Without leave entitlements,Information Media and telecommunications,Mean earnings,Full-time,972,100.805,24.3,100.805,0,0,972,100.805,24.3,100.805,0,0,0,0,0,0,0,0,,Full-time,J
2016,WA,Without leave entitlements,Information Media and telecommunications,Mean earnings,Part-time,482.217,65.612,22.711,55.611,0,0,236,102.734,8.74,102.734,0,0,582.984,61.642,28.429,53.254,0,0,,Part-time,J
2016,WA,Without leave entitlements,Information Media and telecommunications,Mean earnings,Total,573.563,51.921,23.008,45.959,0,0,560.698,79.158,15.605,74.28,0,0,582.984,61.642,28.429,53.254,0,0,,Total,J
2016,WA,Without leave entitlements,Financial and insurance services,Mean earnings,Full-time,1168.948,54.035,31.359,53.587,0,0,1163.326,57.069,31.706,56.626,0,0,1175.709,100.51,30.943,100.511,0,0,,Full-time,K
2016,WA,Without leave entitlements,Financial and insurance services,Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,K
2016,WA,Without leave entitlements,Financial and insurance services,Mean earnings,Total,1168.948,54.035,31.359,53.587,0,0,1163.326,57.069,31.706,56.626,0,0,1175.709,100.51,30.943,100.511,0,0,,Total,K
2016,WA,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Full-time,2338.49,61.963,49.068,60.96,0,0,3020.593,65.542,60.759,65.309,0,0,826.372,71.006,23.15,71.463,0,0,,Full-time,L
2016,WA,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Part-time,371.561,56.579,23.509,60.395,0,0,416.881,73.858,18.208,73.411,0,0,318.404,73.805,29.727,70.458,0,0,,Part-time,L
2016,WA,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Total,1476.569,56.915,37.868,52.333,0,0,2033.11,59.989,44.621,54.911,0,0,554.149,63.57,26.675,59.518,0,0,,Total,L
2016,WA,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Full-time,2407.273,29.99,57.246,30.311,0,0,2558.27,31.264,60.723,31.654,0,0,920,102.418,23,102.418,0,0,,Full-time,M
2016,WA,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Part-time,464.711,32.363,33.458,35.139,0,0,620.015,55.391,29.743,49.089,0,0,388.673,42.493,35.276,48.446,0,0,,Part-time,M
2016,WA,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Total,1286.225,24.959,43.518,23.839,0,0,1917.321,28.05,50.479,26.711,0,0,437.244,38.184,34.154,46.091,0,0,,Total,M
2016,WA,Without leave entitlements,Administrative and support services,Mean earnings,Full-time,1161.29,36.313,29.814,36.808,0,0,1223.06,47.733,25.691,45.007,0,0,1081.677,57.823,35.127,58.495,0,0,,Full-time,N
2016,WA,Without leave entitlements,Administrative and support services,Mean earnings,Part-time,473.509,28.75,32.801,33.881,0,0,437.204,43.993,32.677,39.104,0,0,504.191,36.832,32.905,40.933,0,0,,Part-time,N
2016,WA,Without leave entitlements,Administrative and support services,Mean earnings,Total,712.341,27.501,31.763,29.206,0,0,747.94,37.22,29.915,32.624,0,0,677.515,40.343,33.572,38.808,0,0,,Total,N
2016,WA,Without leave entitlements,Public administration and safety,Mean earnings,Full-time,1148.428,58.091,32.511,59.232,0,0,1134.848,72.103,21.269,72.285,0,0,1194,100.503,70.24,100.503,0,0,,Full-time,O
2016,WA,Without leave entitlements,Public administration and safety,Mean earnings,Part-time,379.931,29.658,31.326,29.191,0,0,387.763,39.818,34.145,41.706,0,0,366.286,49.246,26.415,38.183,0,0,,Part-time,O
2016,WA,Without leave entitlements,Public administration and safety,Mean earnings,Total,503.572,28.633,31.517,26.242,0,0,528.697,36.925,31.716,37.213,0,0,455.433,55.952,31.135,43.063,0,0,,Total,O
2016,WA,Without leave entitlements,Education and training,Mean earnings,Full-time,2251.828,69.381,40.786,69.575,0,0,1900,100.48,23.75,100.48,0,0,2445.498,73.196,50.163,70.33,0,0,,Full-time,P
2016,WA,Without leave entitlements,Education and training,Mean earnings,Part-time,450.32,25.726,49.293,28.216,0,0,357.412,48.961,53.716,47.217,0,0,518.003,28.587,46.071,26.532,0,0,,Part-time,P
2016,WA,Without leave entitlements,Education and training,Mean earnings,Total,588.552,27.946,48.64,26.351,0,0,458.341,41.944,51.756,45.51,0,0,681.445,32.906,46.418,25.55,0,0,,Total,P
2016,WA,Without leave entitlements,Health care and social assistance,Mean earnings,Full-time,1553.033,45.242,42.34,42.309,0,0,3142.337,81.763,76.748,80.129,0,0,1018.442,46.308,30.766,46.376,0,0,,Full-time,Q
2016,WA,Without leave entitlements,Health care and social assistance,Mean earnings,Part-time,487.692,20.774,41.74,28.735,0,0,569.106,44.615,75.948,72.547,0,0,470.328,21.002,34.444,22.289,0,0,,Part-time,Q
2016,WA,Without leave entitlements,Health care and social assistance,Mean earnings,Total,685.244,24.267,41.852,24.826,0,0,1201.673,62.792,76.144,59.541,0,0,564.21,19.421,33.814,19.683,0,0,,Total,Q
2016,WA,Without leave entitlements,Arts and recreation services,Mean earnings,Full-time,850,100.482,21.25,100.482,0,0,850,100.482,21.25,100.482,0,0,0,0,0,0,0,0,,Full-time,R
2016,WA,Without leave entitlements,Arts and recreation services,Mean earnings,Part-time,346.451,31.834,28.725,29.358,0,0,803.462,54.983,45.111,55.166,0,0,243.535,38.632,25.035,33.423,0,0,,Part-time,R
2016,WA,Without leave entitlements,Arts and recreation services,Mean earnings,Total,370.417,29.92,28.369,28.21,0,0,813.41,47.594,40.01,49.948,0,0,243.535,38.632,25.035,33.423,0,0,,Total,R
2016,WA,Without leave entitlements,Other services,Mean earnings,Full-time,1052.225,38.558,23.046,36.342,0,0,1403.369,47.305,25.383,45.314,0,0,696.724,48.121,20.68,50.267,0,0,,Full-time,S
2016,WA,Without leave entitlements,Other services,Mean earnings,Part-time,404.248,27.125,25.929,23.318,0,0,276.349,68.331,29.89,63.824,0,0,426.856,31.358,25.229,28.603,0,0,,Part-time,S
2016,WA,Without leave entitlements,Other services,Mean earnings,Total,671.58,25.533,24.74,20.498,0,0,1067.156,43.562,26.727,35.676,0,0,505.421,27.374,23.905,26.305,0,0,,Total,S
2016,WA,Without leave entitlements,Total,Mean earnings,Full-time,1413.4,7.467,33.318,7.007,0,0,1562.744,9.707,35.147,8.918,0,0,1037.111,18.665,28.71,19.148,0,0,,Full-time,T
2016,WA,Without leave entitlements,Total,Mean earnings,Part-time,382.025,6.995,27.863,8.038,0,0,385.283,11.715,29.762,13.602,0,0,380.148,7.53,26.775,8.446,0,0,,Part-time,T
